340,Mothkur,43,06-Jan-21,06-Jan-21
341,Bompalli,43,06-Jan-21,06-Jan-21
342,Mujahidpur,43,06-Jan-21,06-Jan-21
343,Chowdapur,43,06-Jan-21,06-Jan-21
344,Ippaipalli,43,06-Jan-21,06-Jan-21
345,Kodangal,44,06-Jan-21,06-Jan-21
346,Hasnabad,44,06-Jan-21,06-Jan-21
347,Rudraram,44,06-Jan-21,06-Jan-21
348,Regadi Mylwar,44,06-Jan-21,06-Jan-21
349,Doultabad,44,06-Jan-21,06-Jan-21
350,Balampet,44,06-Jan-21,06-Jan-21
351,Goka Faslabad,44,06-Jan-21,06-Jan-21
352,Dudyal,44,06-Jan-21,06-Jan-21
353,Yalal,45,06-Jan-21,06-Jan-21
354,Bennur,45,06-Jan-21,06-Jan-21
355,Juntipalli,45,06-Jan-21,06-Jan-21
356,Agganur,45,06-Jan-21,06-Jan-21
357,Kokat,45,06-Jan-21,06-Jan-21
358,Pagidiyal,45,06-Jan-21,06-Jan-21
359,Bomraspet,45,06-Jan-21,06-Jan-21
360,Thunkimetla,45,06-Jan-21,06-Jan-21
361,Basheerabad,46,06-Jan-21,06-Jan-21
362,Mailwar,46,06-Jan-21,06-Jan-21
363,Navalga,46,06-Jan-21,06-Jan-21
364,Kasimpur,46,06-Jan-21,06-Jan-21
365,Venkateshwara Basthi,47,06-Jan-21,06-Jan-21
366,Ayyappa Basthi,47,06-Jan-21,06-Jan-21
367,Patha Tandur,47,06-Jan-21,06-Jan-21
368,Soukarpet,47,06-Jan-21,06-Jan-21
369,Malreddy Palli,47,06-Jan-21,06-Jan-21
370,Gruhakalpa Basthi,47,06-Jan-21,06-Jan-21
371,Saipoor Basthi,47,06-Jan-21,06-Jan-21
372,Antharam,48,06-Jan-21,06-Jan-21
373,Gingurthy,48,06-Jan-21,06-Jan-21
374,Malkapur,48,06-Jan-21,06-Jan-21
375,Karankot,48,06-Jan-21,06-Jan-21
376,Peddemul,49,06-Jan-21,06-Jan-21
377,Mambapur,49,06-Jan-21,06-Jan-21
378,Bantwaram,49,06-Jan-21,06-Jan-21
379,Thattepalli,49,06-Jan-21,06-Jan-21
380,Indur,49,06-Jan-21,06-Jan-21
381,Kerelli,6,06-Jan-21,06-Jan-21
382,Kukkinda,6,06-Jan-21,06-Jan-21
383,Barwad,6,06-Jan-21,06-Jan-21
384,Kotepalle,6,06-Jan-21,06-Jan-21
385,Mominpet,50,06-Jan-21,06-Jan-21
386,Yenkethala,50,06-Jan-21,06-Jan-21
387,Velchal,50,06-Jan-21,06-Jan-21
388,Marpalli,50,06-Jan-21,06-Jan-21
389,Buchanpalli,50,06-Jan-21,06-Jan-21
390,Patloor,50,06-Jan-21,06-Jan-21
391,Panchalingal,50,06-Jan-21,06-Jan-21
392,Mekavanampalli,50,06-Jan-21,06-Jan-21
393,Navapet,35,06-Jan-21,06-Jan-21
394,Meenepalli,35,06-Jan-21,06-Jan-21
395,Yellakonda,35,06-Jan-21,06-Jan-21
396,Gangyada,35,06-Jan-21,06-Jan-21
397,Shankarapalle,51,06-Jan-21,06-Jan-21
398,Dhobipet,51,06-Jan-21,06-Jan-21
399,Parveda,51,06-Jan-21,06-Jan-21
400,Mokila,51,06-Jan-21,06-Jan-21
401,Janwada,51,06-Jan-21,06-Jan-21
402,Reddipalle,51,06-Jan-21,06-Jan-21
403,Chilkoor,51,06-Jan-21,06-Jan-21
404,Moinabad,51,06-Jan-21,06-Jan-21
405,Kanakamamidi,51,06-Jan-21,06-Jan-21
406,Bakaram,51,06-Jan-21,06-Jan-21
407,Chevella,52,06-Jan-21,06-Jan-21
408,Aloor,52,06-Jan-21,06-Jan-21
409,Yenkepalle,52,06-Jan-21,06-Jan-21
410,Pamena,52,06-Jan-21,06-Jan-21
411,Nagarguda,52,06-Jan-21,06-Jan-21
412,Hayathabad,52,06-Jan-21,06-Jan-21
413,Shabad,52,06-Jan-21,06-Jan-21
414,Sardharnagar,52,06-Jan-21,06-Jan-21
